#  Phoenix AMES-COND Atmosphere Table, tau =  1 
# 
#  Table structure: 
#    Teff | (Pgas, Temp) for logg = {-0.5, 0.0, 0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0, 5.5}
# 
#[Z/Z_SOLAR]= 0.00 [A/Fe]= 0.0 GS98 
 3.200e+03  0.00000e+00 0.00000e+00  7.81480e+02 3.50153e+03  1.53605e+03 3.51898e+03  2.99238e+03 3.54071e+03  5.75984e+03 3.56865e+03  1.12233e+04 3.60140e+03  2.16134e+04 3.64390e+03  4.26156e+04 3.65367e+03  8.63861e+04 3.58226e+03  1.79191e+05 3.53469e+03  3.94100e+05 3.50895e+03  9.33381e+05 3.50544e+03  2.32926e+06 3.52284e+03 
 3.300e+03  0.00000e+00 0.00000e+00  7.48676e+02 3.59384e+03  1.47165e+03 3.60331e+03  2.89584e+03 3.61670e+03  5.67565e+03 3.63708e+03  1.09992e+04 3.66416e+03  2.15110e+04 3.69789e+03  4.18945e+04 3.75042e+03  8.37155e+04 3.70849e+03  1.72058e+05 3.64964e+03  3.66469e+05 3.61460e+03  8.31170e+05 3.60113e+03  2.00383e+06 3.60898e+03 
 3.400e+03  3.54219e+02 3.71316e+03  7.07683e+02 3.69867e+03  1.42097e+03 3.69503e+03  2.80198e+03 3.70217e+03  5.50198e+03 3.71625e+03  1.07616e+04 3.73777e+03  2.09737e+04 3.76208e+03  4.11281e+04 3.82595e+03  8.07181e+04 3.82775e+03  1.64911e+05 3.76548e+03  3.45308e+05 3.72340e+03  7.56155e+05 3.70238e+03  1.75812e+06 3.70088e+03 
 3.500e+03  3.40666e+02 3.84189e+03  6.79731e+02 3.82955e+03  1.34730e+03 3.82035e+03  2.66608e+03 3.81573e+03  5.26774e+03 3.81391e+03  1.03841e+04 3.82390e+03  2.04234e+04 3.84948e+03  4.00696e+04 3.89288e+03  7.80465e+04 3.93726e+03  1.58034e+05 3.87406e+03  3.27501e+05 3.82932e+03  6.99826e+05 3.80601e+03  1.57205e+06 3.79850e+03 
 3.600e+03  3.22689e+02 3.97817e+03  6.43147e+02 3.96500e+03  1.27412e+03 3.94316e+03  2.53038e+03 3.92493e+03  5.02307e+03 3.91051e+03  9.95048e+03 3.91569e+03  1.96703e+04 3.93861e+03  3.88138e+04 3.96784e+03  7.58953e+04 4.02038e+03  1.51292e+05 3.98151e+03  3.11040e+05 3.93390e+03  6.54880e+05 3.90847e+03  1.43189e+06 3.89823e+03 
 3.700e+03  3.10343e+02 4.13557e+03  6.10573e+02 4.10540e+03  1.20548e+03 4.07356e+03  2.39289e+03 4.04841e+03  4.75629e+03 4.02232e+03  9.46255e+03 4.01848e+03  1.87883e+04 4.03346e+03  3.72872e+04 4.05865e+03  7.34356e+04 4.10346e+03  1.45799e+05 4.07614e+03  2.95117e+05 4.04083e+03  6.15174e+05 4.01144e+03  1.31983e+06 3.99997e+03 
 3.800e+03  3.01589e+02 4.28003e+03  5.85373e+02 4.24863e+03  1.14597e+03 4.21004e+03  2.26479e+03 4.17383e+03  4.49633e+03 4.14294e+03  8.95797e+03 4.13134e+03  1.78330e+04 4.14031e+03  3.55934e+04 4.15353e+03  7.06150e+04 4.18645e+03  1.38770e+05 4.20099e+03  2.79889e+05 4.15141e+03  5.78265e+05 4.11760e+03  1.22518e+06 4.10293e+03 
 3.900e+03  2.97549e+02 4.42365e+03  5.70107e+02 4.39372e+03  1.10313e+03 4.33962e+03  2.15702e+03 4.30554e+03  4.25646e+03 4.26416e+03  8.47259e+03 4.25010e+03  1.68727e+04 4.26419e+03  3.37794e+04 4.27181e+03  6.75943e+04 4.28394e+03  1.32938e+05 4.31883e+03  2.65968e+05 4.26391e+03  5.43476e+05 4.22862e+03  1.13990e+06 4.21008e+03 
 4.000e+03  2.95530e+02 4.48467e+03  5.61954e+02 4.49593e+03  1.07498e+03 4.45820e+03  2.07622e+03 4.43262e+03  4.05908e+03 4.39895e+03  8.02736e+03 4.37433e+03  1.59488e+04 4.38467e+03  3.19533e+04 4.38567e+03  6.40075e+04 4.39265e+03  1.27210e+05 4.42289e+03  2.51998e+05 4.39350e+03  5.10870e+05 4.34746e+03  1.06156e+06 4.32150e+03 
 4.100e+03  2.96827e+02 4.57750e+03  5.61298e+02 4.60508e+03  1.06230e+03 4.57959e+03  2.02475e+03 4.55824e+03  3.91027e+03 4.52807e+03  7.65605e+03 4.50140e+03  1.51280e+04 4.51408e+03  3.01944e+04 4.51403e+03  6.05265e+04 4.50704e+03  1.21154e+05 4.52735e+03  2.39798e+05 4.52165e+03  4.81112e+05 4.47475e+03  9.89284e+05 4.44052e+03 
 4.200e+03  2.98162e+02 4.67864e+03  5.63708e+02 4.70992e+03  1.06072e+03 4.69014e+03  2.00008e+03 4.67891e+03  3.81255e+03 4.64936e+03  7.37594e+03 4.63912e+03  1.44493e+04 4.64701e+03  2.86300e+04 4.65202e+03  5.72173e+04 4.63145e+03  1.14983e+05 4.63888e+03  2.28887e+05 4.65823e+03  4.54453e+05 4.61339e+03  9.24522e+05 4.56776e+03 
 4.300e+03  2.96956e+02 4.76186e+03  5.65479e+02 4.79173e+03  1.06348e+03 4.80095e+03  1.99397e+03 4.79569e+03  3.76315e+03 4.77714e+03  7.18801e+03 4.77545e+03  1.39239e+04 4.78445e+03  2.73299e+04 4.78793e+03  5.42536e+04 4.75696e+03  1.08607e+05 4.76445e+03  2.17708e+05 4.79000e+03  4.31016e+05 4.75732e+03  8.68085e+05 4.70440e+03 
 4.400e+03  2.90281e+02 4.90316e+03  5.61094e+02 4.88843e+03  1.06303e+03 4.90415e+03  1.99497e+03 4.90319e+03  3.74346e+03 4.92034e+03  7.08095e+03 4.91293e+03  1.35573e+04 4.92200e+03  2.63185e+04 4.92585e+03  5.17806e+04 4.87529e+03  1.02996e+05 4.89048e+03  2.06643e+05 4.90319e+03  4.10654e+05 4.89933e+03  8.19045e+05 4.84863e+03 
 4.500e+03  2.80709e+02 5.02095e+03  5.49499e+02 4.98754e+03  1.05225e+03 4.99779e+03  1.98083e+03 5.06519e+03  3.72776e+03 5.05271e+03  7.02117e+03 5.04811e+03  1.33219e+04 5.05646e+03  2.55817e+04 5.03529e+03  4.98120e+04 4.99823e+03  9.81988e+04 5.01942e+03  1.96124e+05 5.02862e+03  3.91696e+05 5.04434e+03  7.78347e+05 4.99744e+03 
 4.600e+03  0.00000e+00 0.00000e+00  5.29608e+02 5.22133e+03  1.02338e+03 5.20547e+03  1.95188e+03 5.19796e+03  3.69293e+03 5.18471e+03  6.96435e+03 5.18182e+03  1.31608e+04 5.18428e+03  2.50895e+04 5.15332e+03  4.83676e+04 5.11869e+03  9.44057e+04 5.15469e+03  1.86930e+05 5.15596e+03  3.73662e+05 5.17217e+03  7.41997e+05 5.15100e+03 
 4.700e+03  0.00000e+00 0.00000e+00  5.07979e+02 5.36456e+03  9.91392e+02 5.33454e+03  1.90695e+03 5.32588e+03  3.63550e+03 5.30881e+03  6.88299e+03 5.31164e+03  1.30425e+04 5.28476e+03  2.47507e+04 5.26640e+03  4.73398e+04 5.23956e+03  9.15299e+04 5.28674e+03  1.79486e+05 5.28398e+03  3.57079e+05 5.29072e+03  7.10499e+05 5.31123e+03 
 4.800e+03  0.00000e+00 0.00000e+00  4.85392e+02 5.47734e+03  9.55436e+02 5.43605e+03  1.85089e+03 5.44395e+03  3.55069e+03 5.43510e+03  6.77338e+03 5.42758e+03  1.28971e+04 5.39507e+03  2.44541e+04 5.38542e+03  4.65840e+04 5.34793e+03  8.93152e+04 5.41315e+03  1.73656e+05 5.41877e+03  3.42299e+05 5.41729e+03  6.81240e+05 5.45250e+03 
 4.900e+03  0.00000e+00 0.00000e+00  4.58108e+02 5.62314e+03  9.10474e+02 5.59242e+03  1.77975e+03 5.58107e+03  3.44363e+03 5.56244e+03  6.66165e+03 5.52095e+03  1.27037e+04 5.49727e+03  2.41339e+04 5.48524e+03  4.58942e+04 5.46931e+03  8.75105e+04 5.53950e+03  1.69005e+05 5.54839e+03  3.30541e+05 5.53358e+03  6.53670e+05 5.57927e+03 
 5.000e+03  0.00000e+00 0.00000e+00  4.36131e+02 5.68354e+03  8.66796e+02 5.68257e+03  1.70646e+03 5.68690e+03  3.32125e+03 5.68488e+03  6.48425e+03 5.61256e+03  1.24295e+04 5.59542e+03  2.37275e+04 5.58241e+03  4.51846e+04 5.57135e+03  8.58564e+04 5.66155e+03  1.65019e+05 5.68415e+03  3.20835e+05 5.64438e+03  6.30772e+05 5.66854e+03 
 5.100e+03  0.00000e+00 0.00000e+00  4.12414e+02 5.72810e+03  8.16240e+02 5.80606e+03  1.62077e+03 5.80805e+03  3.20972e+03 5.77550e+03  6.26272e+03 5.70460e+03  1.20798e+04 5.68927e+03  2.31764e+04 5.68139e+03  4.40429e+04 5.73647e+03  8.40723e+04 5.78393e+03  1.61241e+05 5.80925e+03  3.12639e+05 5.75809e+03  6.10514e+05 5.78617e+03 
 5.200e+03  0.00000e+00 0.00000e+00  3.82561e+02 5.84574e+03  7.60582e+02 5.94799e+03  1.52846e+03 5.92482e+03  3.06388e+03 5.82529e+03  6.00078e+03 5.79507e+03  1.16545e+04 5.78471e+03  2.24603e+04 5.78119e+03  4.28990e+04 5.85780e+03  8.20815e+04 5.90519e+03  1.57408e+05 5.93209e+03  3.05145e+05 5.86872e+03  5.92920e+05 5.89850e+03 
 5.300e+03  0.00000e+00 0.00000e+00  3.51589e+02 5.95700e+03  7.14858e+02 5.94954e+03  1.44841e+03 5.95210e+03  2.89290e+03 5.91073e+03  5.71037e+03 5.88484e+03  1.11724e+04 5.87907e+03  2.15717e+04 5.92340e+03  4.15817e+04 5.97894e+03  7.98316e+04 6.02389e+03  1.53323e+05 6.05106e+03  2.97698e+05 5.97277e+03  5.76928e+05 5.99351e+03 
 5.400e+03  0.00000e+00 0.00000e+00  3.19067e+02 6.12631e+03  6.57883e+02 6.02823e+03  1.34446e+03 6.03518e+03  2.71189e+03 5.99628e+03  5.39809e+03 5.97590e+03  1.06443e+04 5.97284e+03  2.06916e+04 6.02719e+03  4.01244e+04 6.09912e+03  7.73364e+04 6.14076e+03  1.50452e+05 6.07766e+03  2.89794e+05 6.07478e+03  5.61013e+05 6.09799e+03 
 5.500e+03  0.00000e+00 0.00000e+00  2.90697e+02 6.16655e+03  6.01104e+02 6.11438e+03  1.23908e+03 6.11975e+03  2.52364e+03 6.08340e+03  5.06945e+03 6.06881e+03  1.00794e+04 6.06657e+03  1.97590e+04 6.18034e+03  3.85309e+04 6.21830e+03  7.46080e+04 6.25723e+03  1.45763e+05 6.17465e+03  2.81240e+05 6.17416e+03  5.44696e+05 6.20007e+03 
 5.600e+03  0.00000e+00 0.00000e+00  2.59784e+02 6.29567e+03  5.44468e+02 6.20345e+03  1.13504e+03 6.20707e+03  2.32665e+03 6.17934e+03  4.72737e+03 6.16109e+03  9.43588e+03 6.23226e+03  1.87574e+04 6.30311e+03  3.68149e+04 6.33638e+03  7.16643e+04 6.37168e+03  1.40659e+05 6.26984e+03  2.72077e+05 6.27270e+03  5.22901e+05 6.45104e+03 
 5.700e+03  0.00000e+00 0.00000e+00  2.31537e+02 6.38569e+03  4.90750e+02 6.29107e+03  1.02953e+03 6.29800e+03  2.13482e+03 6.27178e+03  4.38196e+03 6.25643e+03  8.82619e+03 6.33652e+03  1.76966e+04 6.42309e+03  3.49880e+04 6.45414e+03  6.94176e+04 6.41075e+03  1.35179e+05 6.36541e+03  2.62348e+05 6.37004e+03  5.04979e+05 6.57355e+03 
 5.800e+03  0.00000e+00 0.00000e+00  2.05978e+02 6.44867e+03  4.36296e+02 6.45530e+03  9.28489e+02 6.38812e+03  1.94401e+03 6.36646e+03  4.03082e+03 6.35368e+03  8.20178e+03 6.44027e+03  1.65921e+04 6.54845e+03  3.30727e+04 6.57058e+03  6.60422e+04 6.48983e+03  1.29361e+05 6.45801e+03  2.52061e+05 6.46573e+03  4.86524e+05 6.69477e+03 
 5.900e+03  0.00000e+00 0.00000e+00  0.00000e+00 0.00000e+00  3.88055e+02 6.50941e+03  8.32839e+02 6.47864e+03  1.75780e+03 6.46093e+03  3.66821e+03 6.55065e+03  7.57842e+03 6.56892e+03  1.54580e+04 6.67034e+03  3.10999e+04 6.68381e+03  6.25974e+04 6.59301e+03  1.23313e+05 6.55031e+03  2.41414e+05 6.56111e+03  4.67250e+05 6.81433e+03 
 6.000e+03  0.00000e+00 0.00000e+00  0.00000e+00 0.00000e+00  3.42192e+02 6.67343e+03  7.42505e+02 6.56930e+03  1.58732e+03 6.57294e+03  3.33492e+03 6.66062e+03  6.96180e+03 6.68642e+03  1.43268e+04 6.77805e+03  2.91636e+04 6.76948e+03  5.90332e+04 6.69512e+03  1.17267e+05 6.67346e+03  2.28210e+05 6.86602e+03  4.47415e+05 6.93178e+03 
 6.100e+03  0.00000e+00 0.00000e+00  0.00000e+00 0.00000e+00  3.03250e+02 6.68238e+03  6.60061e+02 6.68535e+03  1.42373e+03 6.67831e+03  3.01312e+03 6.75921e+03  6.35202e+03 6.83258e+03  1.31910e+04 6.89508e+03  2.71244e+04 6.88131e+03  5.53387e+04 6.76866e+03  1.10920e+05 6.77165e+03  2.17293e+05 6.98100e+03  4.27252e+05 7.04754e+03 
 6.200e+03  0.00000e+00 0.00000e+00  0.00000e+00 0.00000e+00  2.67036e+02 6.77962e+03  5.85237e+02 6.76846e+03  1.26634e+03 6.76911e+03  2.71469e+03 6.90480e+03  5.75991e+03 6.96330e+03  1.20778e+04 7.00675e+03  2.50867e+04 6.99256e+03  5.17150e+04 6.89095e+03  1.04432e+05 6.87012e+03  2.05814e+05 7.09367e+03  4.06714e+05 7.16176e+03 
 6.300e+03  0.00000e+00 0.00000e+00  0.00000e+00 0.00000e+00  2.24831e+02 6.86185e+03  5.06116e+02 6.92662e+03  1.11445e+03 6.96072e+03  2.42003e+03 7.04264e+03  5.19573e+03 7.08952e+03  1.09971e+04 7.12473e+03  2.32511e+04 7.00145e+03  4.80593e+04 6.99608e+03  9.79058e+04 6.96855e+03  1.94229e+05 7.20441e+03  3.85713e+05 7.26727e+03 
 6.400e+03  0.00000e+00 0.00000e+00  0.00000e+00 0.00000e+00  2.02115e+02 6.93838e+03  4.42841e+02 7.03799e+03  9.86087e+02 7.10146e+03  2.15515e+03 7.17029e+03  4.66747e+03 7.21109e+03  9.93200e+03 7.25321e+03  2.12963e+04 7.10705e+03  4.44464e+04 7.10119e+03  9.13596e+04 7.06657e+03  1.82850e+05 7.31304e+03  3.64950e+05 7.37739e+03 
 6.500e+03  0.00000e+00 0.00000e+00  0.00000e+00 0.00000e+00  1.74444e+02 7.02917e+03  3.86625e+02 7.14802e+03  8.53043e+02 7.29314e+03  1.91344e+03 7.29002e+03  4.17890e+03 7.32713e+03  8.99795e+03 7.35768e+03  1.94218e+04 7.21240e+03  4.09228e+04 7.20553e+03  8.49008e+04 7.16543e+03  1.70963e+05 7.42166e+03  3.44230e+05 7.48566e+03 
 6.600e+03  0.00000e+00 0.00000e+00  0.00000e+00 0.00000e+00  1.50755e+02 7.12916e+03  3.34643e+02 7.26739e+03  7.63206e+02 7.33764e+03  1.70094e+03 7.39699e+03  3.72953e+03 7.43828e+03  8.12775e+03 7.46049e+03  1.76463e+04 7.31792e+03  3.75314e+04 7.29942e+03  7.85708e+04 7.26478e+03  1.59484e+05 7.52870e+03  3.23613e+05 7.59238e+03 
 6.700e+03  0.00000e+00 0.00000e+00  0.00000e+00 0.00000e+00  1.28491e+02 7.20844e+03  2.89587e+02 7.36475e+03  6.70583e+02 7.42838e+03  1.50175e+03 7.49615e+03  3.33563e+03 7.53436e+03  7.28061e+03 7.56660e+03  1.59743e+04 7.42319e+03  3.42955e+04 7.40309e+03  7.24648e+04 7.36621e+03  1.48302e+05 7.63472e+03  3.03178e+05 7.69799e+03 
 6.800e+03  0.00000e+00 0.00000e+00  0.00000e+00 0.00000e+00  1.09654e+02 7.32283e+03  2.45279e+02 7.39878e+03  5.83999e+02 7.56357e+03  1.32441e+03 7.61364e+03  2.94408e+03 7.64908e+03  6.51686e+03 7.66627e+03  1.44206e+04 7.48555e+03  3.12220e+04 7.47085e+03  6.65202e+04 7.45715e+03  1.37417e+05 7.74084e+03  2.83211e+05 7.80383e+03 
 6.900e+03  0.00000e+00 0.00000e+00  0.00000e+00 0.00000e+00  9.22922e+01 7.42307e+03  2.24929e+02 7.36687e+03  5.09548e+02 7.67798e+03  1.16982e+03 7.71564e+03  2.62353e+03 7.74660e+03  5.85212e+03 7.75980e+03  1.29849e+04 7.56755e+03  2.83624e+04 7.56000e+03  6.09477e+04 7.55430e+03  1.26949e+05 7.84625e+03  2.63731e+05 7.90799e+03 
 7.000e+03  0.00000e+00 0.00000e+00  0.00000e+00 0.00000e+00  7.71325e+01 7.51328e+03  1.97177e+02 7.46852e+03  4.43762e+02 7.78056e+03  1.02315e+03 7.81720e+03  2.32659e+03 7.83937e+03  5.23361e+03 7.85145e+03  1.16706e+04 7.66786e+03  2.57142e+04 7.66003e+03  5.57211e+04 7.65313e+03  1.16946e+05 7.95093e+03  2.44901e+05 8.01120e+03 
 7.200e+03  0.00000e+00 0.00000e+00  0.00000e+00 0.00000e+00  0.00000e+00 0.00000e+00  1.42817e+02 7.63376e+03  3.47222e+02 7.90234e+03  7.83163e+02 7.99379e+03  1.82017e+03 8.01898e+03  4.15655e+03 8.03617e+03  9.42730e+03 7.86212e+03  2.10334e+04 7.86158e+03  4.63058e+04 7.85233e+03  9.85871e+04 8.16057e+03  2.09731e+05 8.21599e+03 
 7.400e+03  0.00000e+00 0.00000e+00  0.00000e+00 0.00000e+00  0.00000e+00 0.00000e+00  1.01534e+02 7.82604e+03  2.54975e+02 8.07657e+03  5.93439e+02 8.15631e+03  1.41722e+03 8.17989e+03  3.28509e+03 8.20466e+03  7.50524e+03 8.05555e+03  1.70568e+04 8.05913e+03  3.82163e+04 8.05316e+03  8.25488e+04 8.37154e+03  1.78282e+05 8.42026e+03 
 7.600e+03  0.00000e+00 0.00000e+00  0.00000e+00 0.00000e+00  0.00000e+00 0.00000e+00  6.87783e+01 8.02076e+03  1.83444e+02 8.23577e+03  4.46551e+02 8.27358e+03  1.08327e+03 8.33621e+03  2.54952e+03 8.37067e+03  5.95094e+03 8.24235e+03  1.37913e+04 8.25078e+03  3.13485e+04 8.25336e+03  6.86521e+04 8.57830e+03  1.50673e+05 8.62415e+03 
 7.800e+03  0.00000e+00 0.00000e+00  0.00000e+00 0.00000e+00  0.00000e+00 0.00000e+00  4.44717e+01 8.21452e+03  1.29871e+02 8.33655e+03  3.38969e+02 8.40266e+03  8.29506e+02 8.46415e+03  1.98684e+03 8.51564e+03  4.66562e+03 8.42969e+03  1.10168e+04 8.44433e+03  2.55389e+04 8.45266e+03  5.70465e+04 8.78156e+03  1.26663e+05 8.82657e+03 
 8.000e+03  0.00000e+00 0.00000e+00  0.00000e+00 0.00000e+00  0.00000e+00 0.00000e+00  2.72969e+01 8.41433e+03  9.00100e+01 8.45915e+03  2.44112e+02 8.51522e+03  6.33237e+02 8.57073e+03  1.52583e+03 8.64991e+03  3.64984e+03 8.60642e+03  8.72959e+03 8.63480e+03  2.06556e+04 8.64941e+03  4.68986e+04 8.97755e+03  1.05936e+05 9.02579e+03 
 8.200e+03  0.00000e+00 0.00000e+00  0.00000e+00 0.00000e+00  0.00000e+00 0.00000e+00  1.62688e+01 8.65309e+03  6.07198e+01 8.60737e+03  1.75523e+02 8.67696e+03  4.68998e+02 8.69855e+03  1.18377e+03 8.75116e+03  2.83853e+03 8.76499e+03  6.91324e+03 8.81279e+03  1.65821e+04 8.84191e+03  3.83359e+04 9.16773e+03  8.81391e+04 9.21958e+03 
 8.400e+03  0.00000e+00 0.00000e+00  0.00000e+00 0.00000e+00  0.00000e+00 0.00000e+00  9.82702e+00 8.85270e+03  4.10761e+01 8.78767e+03  1.25224e+02 8.81780e+03  3.43275e+02 8.83978e+03  8.92116e+02 8.87403e+03  2.21262e+03 8.89067e+03  5.42191e+03 8.98224e+03  1.32989e+04 9.02226e+03  3.11117e+04 9.34013e+03  7.29024e+04 9.40486e+03 
 8.600e+03  0.00000e+00 0.00000e+00  0.00000e+00 0.00000e+00  0.00000e+00 0.00000e+00  6.80951e+00 9.03079e+03  2.89433e+01 8.97454e+03  9.01928e+01 8.97335e+03  2.51838e+02 8.97837e+03  6.71577e+02 9.01093e+03  1.74546e+03 8.99228e+03  4.27000e+03 9.12185e+03  1.05581e+04 9.19578e+03  2.51171e+04 9.50190e+03  5.99411e+04 9.58138e+03 
 8.800e+03  0.00000e+00 0.00000e+00  0.00000e+00 0.00000e+00  0.00000e+00 0.00000e+00  0.00000e+00 0.00000e+00  2.18395e+01 9.15962e+03  6.71661e+01 9.14103e+03  1.87907e+02 9.12464e+03  5.02506e+02 9.14892e+03  1.33146e+03 9.15124e+03  3.46814e+03 9.16629e+03  8.88035e+03 9.18750e+03  2.21990e+04 9.31151e+03  5.38010e+04 9.35392e+03 
 9.000e+03  0.00000e+00 0.00000e+00  0.00000e+00 0.00000e+00  0.00000e+00 0.00000e+00  0.00000e+00 0.00000e+00  1.80349e+01 9.33921e+03  5.28361e+01 9.31185e+03  1.45658e+02 9.28343e+03  3.89475e+02 9.29194e+03  1.02369e+03 9.30527e+03  2.70816e+03 9.32698e+03  7.00223e+03 9.36018e+03  1.77800e+04 9.43136e+03  4.39612e+04 9.46824e+03 
 9.200e+03  0.00000e+00 0.00000e+00  0.00000e+00 0.00000e+00  0.00000e+00 0.00000e+00  0.00000e+00 0.00000e+00  1.59302e+01 9.51462e+03  4.44922e+01 9.48259e+03  1.17318e+02 9.44412e+03  3.07036e+02 9.43978e+03  8.06558e+02 9.44910e+03  2.12734e+03 9.47785e+03  5.57714e+03 9.51303e+03  1.43798e+04 9.56659e+03  3.61910e+04 9.60384e+03 
